,model,scenario,ssp_gini_coefficient,ssp,region
1062,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.2154044524330387,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1063,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1064,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1065,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1066,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1067,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1068,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1069,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1070,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1071,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1072,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1073,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1074,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1075,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1076,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1077,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1078,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1079,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1080,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1081,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1082,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1083,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1084,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1085,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1086,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1087,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,0.2154044524330387,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1088,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1089,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1090,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1091,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1092,WITCH 5.0,EN_INDCi2030_500f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1093,WITCH 5.0,EN_NPi2020_400f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1094,WITCH 5.0,EN_NPi2020_450,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1095,WITCH 5.0,EN_NPi2020_450f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1096,WITCH 5.0,EN_NPi2020_500,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1097,WITCH 5.0,EN_NPi2020_500f,0.2300198296952958,2,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
1098,AIM/CGE 2.2,EN_NPi2020_300f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1099,AIM/CGE 2.2,EN_NPi2020_400f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1100,AIM/CGE 2.2,EN_NPi2020_500f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1101,AIM/CGE 2.2,EN_NPi2020_600,0.0434516235791339,2,North America; primarily the United States of America and Canada
1102,AIM/CGE 2.2,EN_NPi2020_600f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1103,GCAM 5.3,NGFS2_Divergent Net Zero Policies,0.0434516235791339,2,North America; primarily the United States of America and Canada
1104,GCAM 5.3,NGFS2_Net-Zero 2050,0.0434516235791339,2,North America; primarily the United States of America and Canada
1105,IMAGE 3.2,SSP1_SPA1_19I_D,0.0462603824382031,1,North America; primarily the United States of America and Canada
1106,IMAGE 3.2,SSP1_SPA1_19I_D_LB,0.0462603824382031,1,North America; primarily the United States of America and Canada
1107,IMAGE 3.2,SSP1_SPA1_19I_LI,0.0462603824382031,1,North America; primarily the United States of America and Canada
1108,IMAGE 3.2,SSP1_SPA1_19I_LIRE,0.0462603824382031,1,North America; primarily the United States of America and Canada
1109,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,0.0462603824382031,1,North America; primarily the United States of America and Canada
1110,IMAGE 3.2,SSP1_SPA1_19I_RE,0.0462603824382031,1,North America; primarily the United States of America and Canada
1111,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,0.0462603824382031,1,North America; primarily the United States of America and Canada
1112,IMAGE 3.2,SSP2_SPA1_19I_D_LB,0.0434516235791339,2,North America; primarily the United States of America and Canada
1113,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,0.0434516235791339,2,North America; primarily the United States of America and Canada
1114,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,0.0434516235791339,2,North America; primarily the United States of America and Canada
1115,IMAGE 3.2,SSP2_SPA2_19I_D,0.0434516235791339,2,North America; primarily the United States of America and Canada
1116,IMAGE 3.2,SSP2_SPA2_19I_LI,0.0434516235791339,2,North America; primarily the United States of America and Canada
1117,IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.0434516235791339,2,North America; primarily the United States of America and Canada
1118,IMAGE 3.2,SSP2_SPA2_19I_RE,0.0434516235791339,2,North America; primarily the United States of America and Canada
1119,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.0434516235791339,2,North America; primarily the United States of America and Canada
1120,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.0434516235791339,2,North America; primarily the United States of America and Canada
1121,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1122,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.0434516235791339,2,North America; primarily the United States of America and Canada
1123,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.0434516235791339,2,North America; primarily the United States of America and Canada
1124,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.0434516235791339,2,North America; primarily the United States of America and Canada
1125,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1126,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1127,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1128,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,0.0434516235791339,2,North America; primarily the United States of America and Canada
1129,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1130,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,0.0434516235791339,2,North America; primarily the United States of America and Canada
1131,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1132,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.0434516235791339,2,North America; primarily the United States of America and Canada
1133,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,0.0434516235791339,2,North America; primarily the United States of America and Canada
1134,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.0434516235791339,2,North America; primarily the United States of America and Canada
1135,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,0.0434516235791339,2,North America; primarily the United States of America and Canada
1136,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,0.0434516235791339,2,North America; primarily the United States of America and Canada
1137,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.0434516235791339,2,North America; primarily the United States of America and Canada
1138,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.0434516235791339,2,North America; primarily the United States of America and Canada
1139,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1140,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.0434516235791339,2,North America; primarily the United States of America and Canada
1141,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.0434516235791339,2,North America; primarily the United States of America and Canada
1142,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.0434516235791339,2,North America; primarily the United States of America and Canada
1143,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.0434516235791339,2,North America; primarily the United States of America and Canada
1144,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.0434516235791339,2,North America; primarily the United States of America and Canada
1145,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.0434516235791339,2,North America; primarily the United States of America and Canada
1146,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.0434516235791339,2,North America; primarily the United States of America and Canada
1147,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.0434516235791339,2,North America; primarily the United States of America and Canada
1148,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1149,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.0434516235791339,2,North America; primarily the United States of America and Canada
1150,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.0434516235791339,2,North America; primarily the United States of America and Canada
1151,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.0434516235791339,2,North America; primarily the United States of America and Canada
1152,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_int_mc_50,0.0434516235791339,2,North America; primarily the United States of America and Canada
1153,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_noint_mc_50,0.0434516235791339,2,North America; primarily the United States of America and Canada
1154,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_100,0.0434516235791339,2,North America; primarily the United States of America and Canada
1155,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_120,0.0434516235791339,2,North America; primarily the United States of America and Canada
1156,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_80,0.0434516235791339,2,North America; primarily the United States of America and Canada
1157,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB400,0.0434516235791339,2,North America; primarily the United States of America and Canada
1158,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB450,0.0434516235791339,2,North America; primarily the United States of America and Canada
1159,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB500,0.0434516235791339,2,North America; primarily the United States of America and Canada
1160,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB550,0.0434516235791339,2,North America; primarily the United States of America and Canada
1161,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB600,0.0434516235791339,2,North America; primarily the United States of America and Canada
1162,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,0.0434516235791339,2,North America; primarily the United States of America and Canada
1163,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.0434516235791339,2,North America; primarily the United States of America and Canada
1164,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.0434516235791339,2,North America; primarily the United States of America and Canada
1165,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.0434516235791339,2,North America; primarily the United States of America and Canada
1166,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.0434516235791339,2,North America; primarily the United States of America and Canada
1167,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.0434516235791339,2,North America; primarily the United States of America and Canada
1168,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.0434516235791339,2,North America; primarily the United States of America and Canada
1169,REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.0434516235791339,2,North America; primarily the United States of America and Canada
1170,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.0434516235791339,2,North America; primarily the United States of America and Canada
1171,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.0434516235791339,2,North America; primarily the United States of America and Canada
1172,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.0434516235791339,2,North America; primarily the United States of America and Canada
1173,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.0434516235791339,2,North America; primarily the United States of America and Canada
1174,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.0434516235791339,2,North America; primarily the United States of America and Canada
1175,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.0434516235791339,2,North America; primarily the United States of America and Canada
1176,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.0434516235791339,2,North America; primarily the United States of America and Canada
1177,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.0434516235791339,2,North America; primarily the United States of America and Canada
1178,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.0434516235791339,2,North America; primarily the United States of America and Canada
1179,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.0434516235791339,2,North America; primarily the United States of America and Canada
1180,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.0434516235791339,2,North America; primarily the United States of America and Canada
1181,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.0434516235791339,2,North America; primarily the United States of America and Canada
1182,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.0434516235791339,2,North America; primarily the United States of America and Canada
1183,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.0462603824382031,1,North America; primarily the United States of America and Canada
1184,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.0462603824382031,1,North America; primarily the United States of America and Canada
1185,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.0434516235791339,2,North America; primarily the United States of America and Canada
1186,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.0434516235791339,2,North America; primarily the United States of America and Canada
1187,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1188,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1189,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1190,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.0434516235791339,2,North America; primarily the United States of America and Canada
1191,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.0434516235791339,2,North America; primarily the United States of America and Canada
1192,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1193,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.0434516235791339,2,North America; primarily the United States of America and Canada
1194,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.0434516235791339,2,North America; primarily the United States of America and Canada
1195,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.0434516235791339,2,North America; primarily the United States of America and Canada
1196,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1197,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1198,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.0434516235791339,2,North America; primarily the United States of America and Canada
1199,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1200,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.0434516235791339,2,North America; primarily the United States of America and Canada
1201,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1202,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.0434516235791339,2,North America; primarily the United States of America and Canada
1203,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.0434516235791339,2,North America; primarily the United States of America and Canada
1204,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1205,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,0.0434516235791339,2,North America; primarily the United States of America and Canada
1206,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,0.0434516235791339,2,North America; primarily the United States of America and Canada
1207,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,0.0434516235791339,2,North America; primarily the United States of America and Canada
1208,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,0.0434516235791339,2,North America; primarily the United States of America and Canada
1209,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,0.0462603824382031,1,North America; primarily the United States of America and Canada
1210,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,0.0434516235791339,2,North America; primarily the United States of America and Canada
1211,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.0434516235791339,2,North America; primarily the United States of America and Canada
1212,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.0434516235791339,2,North America; primarily the United States of America and Canada
1213,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,0.0434516235791339,2,North America; primarily the United States of America and Canada
1214,WITCH 5.0,EN_INDCi2030_500f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1215,WITCH 5.0,EN_NPi2020_400f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1216,WITCH 5.0,EN_NPi2020_450,0.0434516235791339,2,North America; primarily the United States of America and Canada
1217,WITCH 5.0,EN_NPi2020_450f,0.0434516235791339,2,North America; primarily the United States of America and Canada
1218,WITCH 5.0,EN_NPi2020_500,0.0434516235791339,2,North America; primarily the United States of America and Canada
1219,WITCH 5.0,EN_NPi2020_500f,0.0434516235791339,2,North America; primarily the United States of America and Canada
