,scenario,model,forest_change_2050,forest_change_2100,beccs_threshold_breached,region
932,EN_NPi2020_450,WITCH 5.0,0.018975600557148253,0.03838412340620928,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
933,EN_NPi2020_450f,WITCH 5.0,0.013948042289657125,0.03838412340620928,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
934,EN_NPi2020_500,WITCH 5.0,0.01588773821584788,0.03838412340620928,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
935,EN_NPi2020_500f,WITCH 5.0,0.013948042289657125,0.03838412340620928,1,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
936,SSP1_SPA1_19I_D,IMAGE 3.2,0.029440579682379897,0.05859373142157237,1,North America; primarily the United States of America and Canada
937,SSP1_SPA1_19I_D_LB,IMAGE 3.2,0.02939510668015438,0.06342139474508657,1,North America; primarily the United States of America and Canada
938,SSP1_SPA1_19I_LI,IMAGE 3.2,0.08129948115311897,0.08603410797934458,1,North America; primarily the United States of America and Canada
939,SSP1_SPA1_19I_LIRE,IMAGE 3.2,0.08130113447556864,0.08431145273625418,1,North America; primarily the United States of America and Canada
940,SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,0.0812695968247541,0.09049896285750691,1,North America; primarily the United States of America and Canada
941,SSP1_SPA1_19I_RE,IMAGE 3.2,0.02889510362322406,0.059285269658557904,1,North America; primarily the United States of America and Canada
942,SSP1_SPA1_19I_RE_LB,IMAGE 3.2,0.029538665522368945,0.06423183132360655,1,North America; primarily the United States of America and Canada
943,SSP2_SPA1_19I_D_LB,IMAGE 3.2,0.013484219243876439,0.04770701847942893,1,North America; primarily the United States of America and Canada
944,SSP2_SPA1_19I_LIRE_LB,IMAGE 3.2,0.0710137775669798,0.07617415995043542,1,North America; primarily the United States of America and Canada
945,SSP2_SPA1_19I_RE_LB,IMAGE 3.2,0.013123189006009062,0.048814396449712194,1,North America; primarily the United States of America and Canada
946,SSP2_SPA2_19I_D,IMAGE 3.2,0.013321877053354747,0.037806443891854224,1,North America; primarily the United States of America and Canada
947,SSP2_SPA2_19I_LI,IMAGE 3.2,0.07093925412107571,0.07225622656839048,1,North America; primarily the United States of America and Canada
948,SSP2_SPA2_19I_LIRE,IMAGE 3.2,0.07015724369534165,0.06588008470207057,1,North America; primarily the United States of America and Canada
949,SSP2_SPA2_19I_RE,IMAGE 3.2,0.021105728179305616,0.04119269463155956,1,North America; primarily the United States of America and Canada
950,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,0.009314151151488592,0.017111396207486584,1,North America; primarily the United States of America and Canada
951,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.009360862585301999,0.01723784562915709,1,North America; primarily the United States of America and Canada
952,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,0.009630407954142328,0.01715985492547001,1,North America; primarily the United States of America and Canada
953,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,0.009261196187008491,0.017246744402198033,1,North America; primarily the United States of America and Canada
954,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.009261196187008491,0.017247201494087094,1,North America; primarily the United States of America and Canada
955,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,0.009630407954142328,0.017164251673798647,1,North America; primarily the United States of America and Canada
956,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,0.009866278928879701,0.01711062271484559,1,North America; primarily the United States of America and Canada
957,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,0.009778799446307662,0.017159268197478095,1,North America; primarily the United States of America and Canada
958,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,0.009791761121719145,0.017233778941164457,1,North America; primarily the United States of America and Canada
959,EN_NPi2020_450,MESSAGEix-GLOBIOM_1.1,0.009615567950123749,0.020441768612802946,1,North America; primarily the United States of America and Canada
960,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,0.009748790644153293,0.01723874483599369,1,North America; primarily the United States of America and Canada
961,EN_NPi2020_500,MESSAGEix-GLOBIOM_1.1,0.009809027433760331,0.020410728323869975,1,North America; primarily the United States of America and Canada
962,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,0.009722866105545236,0.017410742349352526,1,North America; primarily the United States of America and Canada
963,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,0.009889621759196332,0.020428544449255737,1,North America; primarily the United States of America and Canada
964,EN_NPi2020_600_COV,MESSAGEix-GLOBIOM_1.1,0.009826566354169786,0.020414080664573453,1,North America; primarily the United States of America and Canada
965,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,0.009603793424234675,0.019582996573644318,1,North America; primarily the United States of America and Canada
966,EN_NPi2020_600_DR1p,MESSAGEix-GLOBIOM_1.1,0.009765439371769769,0.020662318394682855,1,North America; primarily the United States of America and Canada
967,EN_NPi2020_600_DR2p,MESSAGEix-GLOBIOM_1.1,0.00981668965279836,0.020678230713806534,1,North America; primarily the United States of America and Canada
968,EN_NPi2020_600_DR3p,MESSAGEix-GLOBIOM_1.1,0.009844169183282458,0.02062244560872828,1,North America; primarily the United States of America and Canada
969,EN_NPi2020_600_DR4p,MESSAGEix-GLOBIOM_1.1,0.009864247786988134,0.020503217850367572,1,North America; primarily the United States of America and Canada
970,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,0.009703689696737128,0.017467985855841528,1,North America; primarily the United States of America and Canada
971,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,0.009703689696737128,0.017467278072190118,1,North America; primarily the United States of America and Canada
972,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,0.009536282407476004,0.016556359678573773,1,North America; primarily the United States of America and Canada
973,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,0.009606333171430559,0.01972192261800343,1,North America; primarily the United States of America and Canada
974,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,0.009711980901345563,0.018602152765931412,1,North America; primarily the United States of America and Canada
975,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,0.00970887399560455,0.01829277163539933,1,North America; primarily the United States of America and Canada
976,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,0.009703689696737128,0.01807159007251158,1,North America; primarily the United States of America and Canada
977,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,0.009813489093848216,0.020383077253218918,1,North America; primarily the United States of America and Canada
978,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,0.009765439371769769,0.020385984923670164,1,North America; primarily the United States of America and Canada
979,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,0.009649779779511314,0.018095475293696373,1,North America; primarily the United States of America and Canada
980,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,0.009192369923078092,0.018096217315291097,1,North America; primarily the United States of America and Canada
981,NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,0.009619046250545327,0.018749040486900237,1,North America; primarily the United States of America and Canada
982,NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,0.009913659014538168,0.019872245776903275,1,North America; primarily the United States of America and Canada
983,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,-0.001408129807945857,-0.0002944483540643361,1,North America; primarily the United States of America and Canada
984,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,-0.0013552957730939563,-0.0005487850644240178,1,North America; primarily the United States of America and Canada
985,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,0.00012677946112721328,0.0012921838239962624,1,North America; primarily the United States of America and Canada
986,CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0,0.00014600193858127497,0.00024205876955812888,1,North America; primarily the United States of America and Canada
987,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,0.0001267794611272688,0.0005571740647001278,1,North America; primarily the United States of America and Canada
988,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,-0.0036157702316158002,-0.002503199903598763,1,North America; primarily the United States of America and Canada
989,CO_Bridge,REMIND-MAgPIE 1.7-3.0,-0.00302431793399921,-0.002657868623922255,1,North America; primarily the United States of America and Canada
990,PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0,-0.003604658972971908,-0.002254752160320339,1,North America; primarily the United States of America and Canada
991,PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0,0.0001267794611272688,0.000977068528854319,1,North America; primarily the United States of America and Canada
992,PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.0030300957884940583,-0.0021785289260229934,1,North America; primarily the United States of America and Canada
993,PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0,-0.003043595967746393,-0.0023023639036096055,1,North America; primarily the United States of America and Canada
994,PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0,0.0001270572425933758,0.0001270572425933758,1,North America; primarily the United States of America and Canada
995,PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,-0.0036157702316158002,-0.002503199903598763,1,North America; primarily the United States of America and Canada
996,PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,0.0001267794611272688,0.0005571740647001278,1,North America; primarily the United States of America and Canada
997,PEP_2C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.003053651656819256,-0.0019286922754141456,1,North America; primarily the United States of America and Canada
998,PEP_2C_full_netzero,REMIND-MAgPIE 1.7-3.0,-0.003032484709102501,-0.0019310811960225327,1,North America; primarily the United States of America and Canada
999,PEP_2C_red_NDC,REMIND-MAgPIE 1.7-3.0,-0.003590047667855145,-0.003590047667855145,1,North America; primarily the United States of America and Canada
1000,PEP_2C_red_eff,REMIND-MAgPIE 1.7-3.0,0.00019100253608911322,0.00019100253608911322,1,North America; primarily the United States of America and Canada
1001,PEP_2C_red_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.0033875449790694567,-0.0033875449790694567,1,North America; primarily the United States of America and Canada
1002,PEP_2C_red_netzero,REMIND-MAgPIE 1.7-3.0,-0.0033768781707713136,-0.0033768781707713136,1,North America; primarily the United States of America and Canada
1003,CEMICS_SSP1-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0005692275920746726,1,North America; primarily the United States of America and Canada
1004,CEMICS_SSP1-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0005692275920746726,0,North America; primarily the United States of America and Canada
1005,CEMICS_SSP2-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,1,North America; primarily the United States of America and Canada
1006,CEMICS_SSP2-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,0,North America; primarily the United States of America and Canada
1007,EN_INDCi2030_300f,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,0,North America; primarily the United States of America and Canada
1008,EN_INDCi2030_400f,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,0,North America; primarily the United States of America and Canada
1009,EN_INDCi2030_500f,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,0,North America; primarily the United States of America and Canada
1010,EN_INDCi2030_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,1,North America; primarily the United States of America and Canada
1011,EN_INDCi2030_600_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,1,North America; primarily the United States of America and Canada
1012,EN_INDCi2030_600f,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,0,North America; primarily the United States of America and Canada
1013,EN_INDCi2030_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,1,North America; primarily the United States of America and Canada
1014,EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,1,North America; primarily the United States of America and Canada
1015,EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,0,North America; primarily the United States of America and Canada
1016,EN_NPi2020_200f,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,0,North America; primarily the United States of America and Canada
1017,EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,0,North America; primarily the United States of America and Canada
1018,EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,1,North America; primarily the United States of America and Canada
1019,EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,0,North America; primarily the United States of America and Canada
1020,EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,1,North America; primarily the United States of America and Canada
1021,EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,0,North America; primarily the United States of America and Canada
1022,EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,1,North America; primarily the United States of America and Canada
1023,EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,1,North America; primarily the United States of America and Canada
1024,EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,0,North America; primarily the United States of America and Canada
1025,EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,1,North America; primarily the United States of America and Canada
1026,NGFS2_Divergent Net Zero Policies,REMIND-MAgPIE 2.1-4.2,0.0,0.0005932150347042198,1,North America; primarily the United States of America and Canada
1027,NGFS2_Net-Zero 2050,REMIND-MAgPIE 2.1-4.2,2.566098513845372e-06,0.000594330729710213,1,North America; primarily the United States of America and Canada
1028,SusDev_SDP-PkBudg1000,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,1,North America; primarily the United States of America and Canada
1029,SusDev_SSP1-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,1,North America; primarily the United States of America and Canada
1030,SusDev_SSP2-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0005686697445716482,1,North America; primarily the United States of America and Canada
1031,DeepElec_SSP2_ HighRE_Budg900,REMIND-MAgPIE 2.1-4.3,0.0,0.0006140785313168973,1,North America; primarily the United States of America and Canada
1032,DeepElec_SSP2_def_Budg1100,REMIND-MAgPIE 2.1-4.3,0.0,0.0006132975448126521,1,North America; primarily the United States of America and Canada
1033,DeepElec_SSP2_def_Budg900,REMIND-MAgPIE 2.1-4.3,0.0,0.0006146363788198661,1,North America; primarily the United States of America and Canada
1034,EN_INDCi2030_500f,WITCH 5.0,0.028590898779129015,0.08193148458541544,1,North America; primarily the United States of America and Canada
1035,EN_NPi2020_400f,WITCH 5.0,0.02933604467496742,0.08269031541725458,1,North America; primarily the United States of America and Canada
1036,EN_NPi2020_450,WITCH 5.0,0.031292154485153656,0.06823853250769163,1,North America; primarily the United States of America and Canada
1037,EN_NPi2020_450f,WITCH 5.0,0.02929291439108156,0.08269031541725458,1,North America; primarily the United States of America and Canada
1038,EN_NPi2020_500,WITCH 5.0,0.026927670025792938,0.06823853250769163,1,North America; primarily the United States of America and Canada
1039,EN_NPi2020_500f,WITCH 5.0,0.027813358673088706,0.08269031541725458,1,North America; primarily the United States of America and Canada
